id,popularity,budget,revenue,original_title,genres,vote_count,vote_average,release_year
82549,0.14365799999999898,0,0,Toothless,Fantasy|Comedy|Romance,13,5.5,1997
37244,0.143585,0,0,Leave it to Beaver,Adventure|Comedy|Drama|Family,13,5.7,1997
12723,0.133487,0,5926128,Inventing the Abbotts,Drama|Romance,21,6.5,1997
14817,0.132178,0,0,Good Burger,Comedy|Family,43,5.2,1997
20378,0.32427,0,0,The Brave Little Toaster to the Rescue,Animation|Comedy|Family,11,7.0,1997
29461,0.076214,0,0,Soul Food,Comedy|Drama,11,6.7,1997
13852,0.06567200000000001,786675,861789,The Castle,Drama|Comedy,32,7.0,1997
15321,0.0645559999999999,0,0,Twin Town,Comedy|Drama,10,5.6,1997
37652,0.059172,0,0,Didier,Comedy,43,5.6,1997
27318,0.041454000000000005,0,0,Jack Frost,Fantasy|Horror|Comedy,15,6.0,1997
44706,0.139139,0,0,Le Pari,Comedy,29,6.1,1997
37410,0.022144999999999998,0,1334786,Henry Fool,Comedy|Drama,14,6.9,1997
40413,0.077201,0,0,Les Randonneurs,Drama|Romance|Foreign,17,4.9,1997
109445,6.112766000000001,150000000,1274219009,Frozen,Animation|Adventure|Family,3369,7.5,2013
49047,5.2427529999999996,105000000,716392705,Gravity,Science Fiction|Thriller|Drama,3775,7.4,2013
76338,5.1119,170000000,479765000,Thor: The Dark World,Action|Adventure|Fantasy,3025,6.8,2013
68721,4.946136,200000000,1215439994,Iron Man 3,Action|Adventure|Science Fiction,6882,6.9,2013
75656,4.942928,75000000,117698894,Now You See Me,Thriller|Crime,3453,7.3,2013
101299,4.921275,130000000,847423452,The Hunger Games: Catching Fire,Science Fiction|Thriller|Action|Adventure,4269,7.4,2013
106646,4.877927,100000000,392000694,The Wolf of Wall Street,Crime|Drama|Comedy,4027,7.9,2013
68726,4.705208,180000000,407602906,Pacific Rim,Action|Science Fiction|Adventure,3590,6.7,2013
75612,4.4059230000000005,120000000,286168572,Oblivion,Action|Science Fiction|Adventure|Mystery,3729,6.3,2013
57158,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Adventure|Fantasy,2952,7.6,2013
49521,3.97246,225000000,662845518,Man of Steel,Action|Adventure|Fantasy|Science Fiction,4729,6.5,2013
152601,3.951582,23000000,47351251,Her,Romance|Science Fiction|Drama,2422,7.8,2013
93456,3.928789,76000000,970761885,Despicable Me 2,Animation|Comedy|Family,3436,7.0,2013
54138,3.8773419999999996,190000000,467365246,Star Trek Into Darkness,Action|Adventure|Science Fiction,3363,7.4,2013
76203,3.6255290000000002,20000000,187000000,12 Years a Slave,Drama|History,2241,7.9,2013
87421,3.518275,38000000,98337295,Riddick,Science Fiction|Action|Thriller,1530,6.2,2013
138843,3.4723580000000003,13000000,318000141,The Conjuring,Horror|Thriller,1910,7.4,2013
64682,3.200427,105000000,351040419,The Great Gatsby,Drama|Romance,2403,7.2,2013
249397,3.006256,0,2227167,Nymphomaniac: Vol. II,Drama|Mystery,465,6.6,2013
68724,2.951594,115000000,286140700,Elysium,Science Fiction|Action|Drama|Thriller,2366,6.5,2013
47964,2.815499,92000000,304654182,A Good Day to Die Hard,Action|Thriller,3003,5.2,2013
158015,2.811403,3000000,89328627,The Purge,Science Fiction|Horror|Thriller,1522,5.8,2013
62211,2.643496,200000000,743559607,Monsters University,Animation|Family,2251,7.0,2013
72190,2.604638,200000000,531865000,World War Z,Action|Drama|Horror|Science Fiction|Thriller,3822,6.7,2013
116745,2.497001,90000000,188133322,The Secret Life of Walter Mitty,Adventure|Comedy|Drama|Fantasy,2221,7.0,2013
80274,2.476989,110000000,125537191,Ender's Game,Science Fiction|Action|Adventure,1608,6.6,2013
138832,2.443357,37000000,269994119,We're the Millers,Comedy|Crime,1960,6.9,2013
136400,2.196946,61000000,131940411,2 Guns,Action|Crime|Drama|Comedy|Thriller,1185,6.6,2013
122906,2.195536,0,87100449,About Time,Comedy|Drama|Science Fiction,1329,7.7,2013
96721,2.119986,38000000,90247624,Rush,Drama|Action,1472,7.7,2013
72559,2.1092470000000003,130000000,371876278,G.I. Joe: Retaliation,Adventure|Action|Science Fiction|Thriller,2615,5.4,2013
86829,2.070019,11000000,32935319,Inside Llewyn Davis,Drama|Music,550,7.1,2013
117263,2.063266,70000000,161025640,Olympus Has Fallen,Action|Thriller,2403,6.2,2013
76285,2.032753,90000000,174578751,Percy Jackson: Sea of Monsters,Adventure|Family|Fantasy,1039,5.9,2013
146233,2.032167,46000000,122126687,Prisoners,Drama|Thriller|Crime,1826,7.8,2013
107985,2.0253349999999997,20000000,0,The World's End,Comedy|Action|Science Fiction,1143,6.6,2013
168672,2.024873,40000000,251171807,American Hustle,Drama|Crime,1861,6.8,2013
82654,1.999054,35000000,116980662,Warm Bodies,Horror|Comedy|Romance,1964,6.4,2013
138697,1.932704,6000000,0,Don Jon,Comedy|Drama,1136,5.9,2013
60304,1.92107,50000000,224803475,Hansel & Gretel: Witch Hunters,Fantasy|Horror|Action,2564,5.7,2013
64686,1.91745,175000000,150962475,47 Ronin,Action|Adventure|Fantasy,940,5.8,2013
142061,1.905773,3500000,0,"Batman: The Dark Knight Returns, Part 2",Animation|Action,263,7.8,2013
123553,1.875017,60000000,90565421,The Mortal Instruments: City of Bones,Action|Adventure|Drama|Mystery|Romance,1020,6.2,2013
116711,1.874575,100000000,268426634,Epic,Animation|Adventure|Family|Fantasy,857,6.4,2013
193756,1.821423,40000000,149295601,Lone Survivor,Action|Drama|Thriller|War,1101,7.4,2013
258216,1.800356,0,10285896,Nymphomaniac: Vol. I,Drama,487,6.7,2013
152532,1.765514,5000000,55198285,Dallas Buyers Club,Drama|History,1831,7.8,2013
49524,1.6898689999999899,130000000,61648500,R.I.P.D.,Fantasy|Action|Comedy|Crime,876,5.3,2013
146216,1.675461,84000000,0,RED 2,Action|Comedy|Crime|Thriller,1109,6.3,2013
151960,1.6531639999999999,50000000,219788712,Planes,Animation|Family|Adventure|Comedy,427,5.7,2013
122081,1.626627,5000000,31724284,Spring Breakers,Drama|Crime,996,5.0,2013
174321,1.624323,0,104810,The English Teacher,Comedy|Drama,71,5.6,2013
158011,1.5590760000000001,13000000,68572378,The Call,Thriller,960,6.6,2013
109428,1.5264659999999999,17000000,97542952,Evil Dead,Horror,1254,6.3,2013
137093,1.496605,28000000,134402450,Last Vegas,Comedy,563,6.4,2013
112205,1.4833290000000001,30000000,36894225,The Family,Crime|Comedy|Action,710,6.1,2013
91586,1.473406,5000000,0,Insidious: Chapter 2,Horror|Thriller,716,6.5,2013
203833,1.470189,0,76586316,The Book Thief,Drama,872,7.3,2013
97367,1.454579,15000000,35485608,The Place Beyond the Pines,Drama|Crime,1116,6.7,2013
109418,1.447973,80000000,246984278,Grown Ups 2,Comedy,806,5.9,2013
109439,1.439458,103000000,362000072,The Hangover Part III,Comedy,2010,6.0,2013
49519,1.432796,135000000,585178928,The Croods,Adventure|Animation|Comedy|Family|Fantasy,1755,6.8,2013
204082,1.419386,22000000,43058898,Homefront,Action|Thriller,618,6.4,2013
107846,1.41459,50000000,122915111,Escape Plan,Action|Thriller,1114,6.7,2013
133805,1.412233,30000000,82394288,Carrie,Drama|Horror,897,5.8,2013
109424,1.40572,55000000,95000000,Captain Phillips,Action|Drama|Thriller,1729,7.7,2013
109091,1.388168,25000000,71009334,The Counselor,Thriller|Crime|Drama,497,4.9,2013
117251,1.375772,150000000,205366737,White House Down,Action|Drama|Thriller,1371,6.4,2013
198277,1.3666989999999999,8000000,63464861,Begin Again,Comedy|Music|Romance|Drama,880,7.2,2013
87567,1.3635629999999999,35000000,21819348,The Big Wedding,Comedy,283,5.6,2013
209189,1.358934,12000000,1456675,Life of Crime,Comedy|Crime,94,5.6,2013
169813,1.3339290000000001,0,1600000,Short Term 12,Drama,301,7.8,2013
81005,1.3317,195000000,197687603,Jack the Giant Slayer,Action|Family|Fantasy,2186,5.5,2013
146238,1.321896,30000000,62616646,Runner Runner,Crime|Thriller|Drama,413,5.5,2013
70074,1.319947,55000000,9489829,Bullet to the Head,Action|Crime|Thriller,347,5.2,2013
212716,1.316881,11000000,7847000,What If,Drama|Comedy|Romance,482,6.7,2013
146239,1.30454,26000000,51164106,Delivery Man,Comedy,377,6.1,2013
109414,1.302011,32000000,126041322,This Is the End,Action|Comedy,1687,6.2,2013
208134,1.291008,15000000,151831537,Jackass Presents: Bad Grandpa,Comedy,496,6.1,2013
119283,1.290891,35000000,46216641,Parker,Action|Crime,1196,5.6,2013
82700,1.28446,130000000,243843127,After Earth,Science Fiction|Action|Adventure,1792,5.1,2013
152603,1.2790780000000002,7000000,0,Only Lovers Left Alive,Drama|Romance,347,7.2,2013
136795,1.2753809999999999,43000000,158674180,The Heat,Action|Comedy|Crime,1166,6.6,2013
140823,1.261132,35000000,112544580,Saving Mr. Banks,Comedy|Drama|History,811,7.3,2013
59859,1.251506,28000000,29000000,Kick-Ass 2,Action|Adventure|Crime,1479,6.3,2013
157547,1.227417,5000000,44030246,Oculus,Horror,665,6.2,2013
57201,1.21451,255000000,89289910,The Lone Ranger,Action|Adventure|Western,1607,6.0,2013
82682,1.212556,60000000,105200903,Gangster Squad,Crime|Drama|Action|Thriller,1352,6.1,2013
109431,1.200825,35000000,173965010,Identity Thief,Comedy|Crime,1361,5.6,2013
76640,1.191537,30000000,0,The Last Stand,Action|Crime|Thriller,953,5.7,2013
86825,1.188033,12000000,12077441,Stoker,Drama|Horror|Thriller,594,6.3,2013
157370,1.138355,1030064,0,Kill Your Darlings,Drama|Romance|Thriller,270,6.7,2013
152747,1.134425,9000000,6108720,All Is Lost,Action|Adventure|Drama,463,6.5,2013
76617,1.1206209999999999,20000000,47241945,Texas Chainsaw 3D,Horror|Thriller,302,5.4,2013
157386,1.116296,2500000,6854611,The Spectacular Now,Comedy|Drama|Romance,669,6.8,2013
68727,1.114792,20000000,24261569,Trance,Thriller|Crime|Drama|Mystery,666,6.4,2013
109443,1.1084370000000001,50000000,173649015,Anchorman 2: The Legend Continues,Comedy,639,6.0,2013
238302,1.0990229999999999,7500000,0,Saving Santa,Animation|Comedy|Family,23,5.2,2013
68728,1.094958,200000000,491868548,Oz: The Great and Powerful,Fantasy|Adventure|Family,2855,5.6,2013
77950,1.0892680000000001,135000000,282570682,Turbo,Animation|Family,805,6.1,2013
136418,1.078745,20000000,8352885,Redemption,Action|Thriller,415,5.7,2013
134374,1.0755700000000001,25000000,86175291,Pain & Gain,Thriller|Crime|Action,1143,6.1,2013
167032,1.072862,0,0,Curse of Chucky,Horror|Thriller,232,5.4,2013
146223,1.06823,0,5750401,Closed Circuit,Mystery|Drama|Crime|Thriller,113,5.7,2013
72710,1.06549,44000000,63327201,The Host,Action|Adventure|Romance|Science Fiction|Thriller,1399,6.0,2013
87516,1.064357,30000000,4861022,Oldboy,Drama|Thriller|Mystery|Action,403,6.0,2013
130150,1.0559969999999999,18000000,20275812,Labor Day,Drama,189,6.6,2013
132232,1.054366,15000000,146497771,Mama,Horror,931,6.0,2013
178809,1.049952,16000000,0,The Colony,Action|Science Fiction|Horror,304,5.2,2013
169881,1.047604,32000000,57284237,The Physician,Adventure|Drama|History,253,7.2,2013
144340,1.047374,13000000,18000000,Admission,Comedy|Drama|Romance,230,5.4,2013
251783,1.03439,0,0,Pleasure or Pain,Drama|Thriller,15,4.3,2013
132363,1.031715,25000000,115922175,The Butler,Drama,724,7.2,2013
87818,1.020237,6000000,32438988,Movie 43,Comedy,564,4.4,2013
107811,1.010837,13000000,48065672,21 & Over,Comedy,594,5.7,2013
68179,1.002527,40000000,74597643,Escape from Planet Earth,Animation|Comedy|Adventure|Family|Science Fiction,242,5.8,2013
64807,0.9838049999999999,40000000,44907260,Grudge Match,Comedy,280,6.0,2013
205601,0.976612,10900000,16505460,Belle,Drama,138,7.1,2013
230222,0.971052,0,0,Tarzan,Animation|Action|Adventure|Family,161,5.5,2013
106747,0.9680340000000001,12000000,15008161,Machete Kills,Action|Crime|Thriller,399,5.2,2013
112949,0.96795,28000000,97594140,Safe Haven,Romance,591,6.8,2013
174772,0.964707,125687,0,Europa Report,Science Fiction|Thriller,318,6.1,2013
168676,0.942674,0,0,Company of Heroes,War,33,5.3,2013
209403,0.9417110000000001,9500000,7800000,Bad Words,Comedy,227,6.2,2013
96936,0.9394020000000001,15000000,19145732,The Bling Ring,Drama|Crime,714,5.3,2013
169209,0.9379540000000001,11000000,3639345,Empire State,Action|Drama,157,5.0,2013
119675,0.934716,23000000,15600000,Behind the Candelabra,Drama|Romance,209,6.6,2013
109451,0.932599,78000000,248384621,Cloudy with a Chance of Meatballs 2,Animation|Family|Comedy,637,6.4,2013
185567,0.9266139999999999,16000000,0,Zulu,Crime|Drama|Thriller,122,6.8,2013
160588,0.9263899999999999,18000000,97505481,Blue Jasmine,Comedy|Drama,680,6.9,2013
192145,0.9214379999999999,28000000,1021398,Third Person,Drama|Romance,146,5.6,2013
190847,0.916811,0,0,The Last Days on Mars,Science Fiction|Thriller|Horror,167,5.1,2013
180948,0.9046639999999999,0,0,Vehicle 19,Thriller,175,5.1,2013
150117,0.902702,0,28234657,I Give It a Year,Comedy|Romance,247,5.4,2013
139038,0.892454999999999,2500000,60141683,A Haunted House,Comedy|Horror,345,5.5,2013
77987,0.890458,4800000,10337387,Only God Forgives,Drama|Thriller|Crime,562,5.3,2013
109421,0.886993,30000000,63372757,Side Effects,Thriller|Crime|Drama,987,6.3,2013
210047,0.8797309999999989,0,16971,Cold Comes the Night,Crime|Drama|Thriller,53,5.6,2013
209244,0.878843,0,0,Are You Here,Comedy,69,4.9,2013
152742,0.8736879999999989,13500000,19255873,La migliore offerta,Drama|Romance|Crime|Mystery,389,7.7,2013
124459,0.869067,30000000,27437881,The Incredible Burt Wonderstone,Comedy,587,5.2,2013
103731,0.8646969999999989,10000000,21587700,Mud,Drama,739,6.9,2013
227700,0.863341,0,0,Mindscape,Thriller|Drama,120,6.5,2013
253279,0.861368,7000000,0,The Trials of Cate McCall,Drama,37,5.7,2013
111190,0.860381,16000000,318982,Adore,Drama,185,6.2,2013
127560,0.859276,18000000,22309223,The Railway Man,Drama|History,181,6.6,2013
98357,0.8444659999999989,56000000,19701164,Broken City,Thriller|Crime|Drama,438,5.7,2013
172533,0.835456,0,343341,Drinking Buddies,Romance|Drama,257,6.1,2013
174675,0.8323,0,0,The Machine,Science Fiction|Thriller,212,5.7,2013
215881,0.8317030000000001,0,0,Plush,Thriller,18,6.0,2013
77951,0.816581,80000000,126546518,Walking With Dinosaurs,Animation|Family|Adventure,92,5.0,2013
229407,0.8134560000000001,0,0,Puppy,Animation|Family,81,7.8,2013
179826,0.805517,27000000,0,Odd Thomas,Mystery|Thriller,201,6.6,2013
123109,0.7996449999999989,2900000,74918,No One Lives,Horror|Thriller,83,5.3,2013
93828,0.794369,8500000,9747,Welcome to the Punch,Action|Adventure|Crime,198,5.5,2013
109491,0.787443,60000000,60052138,Beautiful Creatures,Fantasy|Drama|Romance,650,5.5,2013
199373,0.784571,27220000,5496951,The Frozen Ground,Thriller|Crime,304,6.2,2013
77931,0.782462,105000000,347434178,The Smurfs 2,Fantasy|Family|Comedy|Animation,498,5.5,2013
152599,0.7794479999999989,16000000,5867686,The Immigrant,Drama|Romance,163,6.0,2013
109410,0.774149,40000000,95020213,42,Drama,648,6.8,2013
77805,0.765495,10000000,1585582,Lovelace,Drama,147,6.0,2013
174311,0.759606,0,0,All Is Bright,Comedy|Drama,18,5.2,2013
147773,0.7523270000000001,4600000,23198652,The Way Way Back,Comedy|Drama,490,7.1,2013
162903,0.751379,28000000,8555008,The Fifth Estate,Drama|Thriller,231,5.6,2013
227707,0.74452,25000000,6399,The Adventurer: The Curse of the Midas Box,Fantasy|Adventure|Family,49,5.2,2013
190955,0.744185,25500000,2415472,Blood Ties,Thriller|Crime|Drama,125,5.8,2013
76170,0.734349,120000000,415440673,The Wolverine,Action|Science Fiction|Adventure|Fantasy,2986,6.4,2013
134411,0.733975,35000000,42930462,Snitch,Thriller|Drama,917,5.7,2013
175574,0.732485,55000000,110000000,Free Birds,Animation|Comedy|Family,185,5.8,2013
129670,0.724877,12000000,17654912,Nebraska,Drama|Adventure,400,7.3,2013
149509,0.72458,0,0,Horns,Thriller|Horror|Drama|Fantasy,568,6.2,2013
4258,0.7232770000000001,20000000,78378744,Scary Movie 5,Comedy,532,4.6,2013
214030,0.72282,0,2681345,Fading Gigolo,Comedy,158,5.8,2013
209247,0.721548,0,64065,The Art of the Steal,Comedy|Crime,136,6.1,2013
100542,0.718403,15600000,0,Vikingdom,Adventure,16,4.5,2013
220289,0.71023,0,102617,Coherence,Thriller|Science Fiction,314,7.1,2013
76544,0.707968,25000000,2054941,Man of Tai Chi,Action|Drama,193,5.6,2013
175528,0.7071970000000001,8500000,22456509,Baggage Claim,Comedy,65,5.8,2013
192134,0.703657,0,523511,Dom Hemingway,Comedy|Crime|Drama,135,5.9,2013
133790,0.698299,0,0,Clear History,Comedy,78,6.1,2013
77234,0.696108,10000000,0,The Numbers Station,Action|Thriller,141,5.2,2013
152737,0.687654,25000000,74188937,August: Osage County,Comedy|Drama,307,6.8,2013
121986,0.677303,0,4069826,Frances Ha,Comedy|Drama,232,7.1,2013
216541,0.675678,0,0,Ambushed,Action|Crime|Drama,12,3.3,2013
210908,0.674516,0,0,All Cheerleaders Die,Horror|Thriller|Comedy,76,5.0,2013
209249,0.67143,0,0,Love Punch,Comedy,98,5.7,2013
159117,0.668508,0,21833,V/H/S/2,Horror|Thriller,174,5.7,2013
214075,0.662026,0,3346257,Words and Pictures,Comedy|Drama|Romance,37,6.6,2013
91745,0.661618,0,1162635,Romeo & Juliet,Drama|Romance,108,6.5,2013
313106,0.661187,0,0,Doctor Who: The Day of the Doctor,Science Fiction|Adventure,190,8.0,2013
85889,0.660633,5000000,0,Filth,Crime|Drama|Comedy,370,6.6,2013
210024,0.646923999999999,0,0,An Adventure in Space and Time,Drama,36,7.4,2013
41602,0.643654,0,11650,The Necessary Death of Charlie Countryman,Action|Comedy|Drama|Romance|Thriller,180,6.5,2013
132344,0.639506,3000000,11176469,Before Midnight,Romance|Drama,346,7.1,2013
156700,0.635352,0,0,The Kings of Summer,Comedy|Drama,266,7.1,2013
115283,0.6269100000000001,0,175705,A.C.O.D.,Comedy,69,5.5,2013
227348,0.625753,5000000,86362372,Paranormal Activity: The Marked Ones,Horror|Thriller,283,5.3,2013
227094,0.621046,0,0,The Returned,Horror|Thriller|Drama,48,6.1,2013
166271,0.610322,0,0,Haunter,Horror|Mystery|Thriller,110,5.8,2013
166822,0.610073,0,0,Big Ass Spider!,Science Fiction,36,4.7,2013
108726,0.607881,0,0,A Common Man,Action|Thriller,12,5.5,2013
199591,0.604804,0,0,Penthouse North,Thriller|Drama,30,5.8,2013
115782,0.598453,12000000,35931410,Jobs,Drama|History,908,6.0,2013
145135,0.596009,3500000,25174316,Dark Skies,Science Fiction|Thriller|Horror,404,6.0,2013
157360,0.592819,1000000,2963902,In a World...,Comedy,143,6.4,2013
230896,0.5907720000000001,0,0,Iron Man & Hulk: Heroes United,Action|Adventure|Animation,37,5.7,2013
115348,0.58119,35000000,13785015,Paranoia,Drama|Thriller,238,5.6,2013
209504,0.5804020000000001,0,0,Bounty Killer,Action|Science Fiction,51,5.6,2013
182873,0.574723,0,0,Green Street Hooligans: Underground,Action|Drama,22,5.2,2013
77663,0.573206,0,39881,Killing Season,Action|Thriller,319,5.2,2013
50275,0.572994,0,34664,The Pirate Bay: Away From Keyboard,Documentary,83,6.7,2013
160139,0.568314,7700000,0,Night Train to Lisbon,Mystery|Romance|Thriller,84,6.4,2013
172226,0.565529,0,0,In Secret,Drama|Thriller|Crime,31,5.3,2013
184125,0.564287,0,0,Assault on Wall Street,Drama|Thriller|Action,148,5.6,2013
80920,0.5641,5000000,1189612,Repentance,Horror|Thriller,18,4.8,2013
207768,0.5571550000000001,0,809,I Spit on Your Grave 2,Thriller|Horror|Crime,162,5.9,2013
172803,0.555474,4000000,0,Hours,Drama|Thriller,181,6.4,2013
198210,0.551491,0,0,Evidence,Horror|Thriller|Mystery,47,5.5,2013
157354,0.550559,0,17385830,Fruitvale Station,Drama,259,7.2,2013
229408,0.547299,0,0,Minions: Training Wheels,Comedy|Animation|Family,77,7.4,2013
152792,0.546177,15000000,0,Devil's Knot,Crime|Drama|Thriller,124,5.6,2013
209361,0.544291,0,10900434,One Chance,Drama|Comedy|Music,72,6.1,2013
164457,0.5441600000000001,22000000,15400000,Out of the Furnace,Thriller|Drama|Crime,469,6.4,2013
129139,0.53635,1500000,3566225,The To Do List,Comedy|Romance,225,5.6,2013
202575,0.530366,34000000,0,The House of Magic,Family|Fantasy|Animation|Adventure,89,6.3,2013
149910,0.523153,0,0,Super Buddies,Family,25,6.3,2013
201749,0.523119,8200000,0,Mr. Morgan's Last Love,Drama|Comedy,59,6.7,2013
229182,0.522436,0,0,The Harvest,Horror|Thriller,29,5.8,2013
82992,0.522347,160000000,788679850,Fast & Furious 6,Action|Thriller|Crime,4368,6.6,2013
172897,0.520694,0,0,Some Girl(s),Comedy|Drama,20,5.1,2013
215962,0.517151,600000,0,The Stag,Comedy,25,5.0,2013
174682,0.515286,0,0,Raze,Horror|Thriller,26,5.0,2013
156708,0.512422,0,0,Afternoon Delight,Drama|Comedy,45,6.0,2013
158884,0.509518999999999,100000,0,A Teacher,Drama,17,4.3,2013
109417,0.506169,20000000,16549477,Battle of the Year,Music|Drama,62,5.9,2013
172520,0.50375,0,0,Coldwater,Thriller|Drama,49,6.7,2013
157115,0.489972,0,0,Jug Face,Horror|Thriller|Drama,29,5.2,2013
215830,0.489233,0,0,Open Grave,Horror|Thriller|Mystery,143,5.8,2013
70706,0.481309,0,0,Very Good Girls,Drama,91,5.7,2013
145197,0.47667299999999996,100000,444098,Upstream Color,Drama|Science Fiction,163,6.5,2013
102362,0.475987,0,18074539,Dead Man Down,Thriller|Action|Crime|Drama,480,5.7,2013
157058,0.473599,0,0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Comedy,18,2.6,2013
78383,0.472278,0,10000000,Nurse 3-D,Horror|Thriller,73,4.7,2013
174343,0.470645,0,0,Trust Me,Comedy,11,5.6,2013
110552,0.47029899999999997,0,3302463,à¸•à¹‰à¸¡à¸¢à¸³à¸à¸¸à¹‰à¸‡ 2,Action,35,5.1,2013
201676,0.470131,0,0,My Little Pony: Equestria Girls,Animation|Comedy|Family|Fantasy|Music,35,7.4,2013
218329,0.469146,0,0,Breakout,Action|Thriller,18,4.3,2013
192538,0.466871,0,641,Hammer of the Gods,History|Action|Adventure,79,4.3,2013
174341,0.46671899999999994,0,6420,Some Velvet Morning,Drama,17,5.6,2013
183011,0.46541400000000005,3500000,0,Justice League: The Flashpoint Paradox,Fantasy|Science Fiction|Animation|Action|Adventure,324,7.2,2013
188538,0.461225,0,0,Remember Sunday,TV Movie|Romance|Drama,84,7.0,2013
172391,0.45785699999999996,20000000,27187375,Khumba,Animation|Adventure|Family,51,5.8,2013
160768,0.457768,10000000,30283,Jimmy P.,Drama,18,4.6,2013
207021,0.456118,0,0,Generation Iron,Documentary,23,6.7,2013
159932,0.451575,0,18642,A Single Shot,Drama|Crime|Thriller,48,5.5,2013
248688,0.447049,2000000,0,A Night in Old Mexico,Drama,14,5.7,2013
174188,0.44355500000000003,0,0,Rapture Palooza,Comedy|Fantasy|Horror,53,4.7,2013
175541,0.44225600000000004,17500000,7018189,Black Nativity,Drama|Music,10,6.2,2013
235093,0.440909,0,0,Killing Kennedy,Drama,24,5.5,2013
156965,0.438324,0,0,Concussion,Drama,18,5.2,2013
252360,0.434924,3500000,0,In the Name of the King III,Action|Adventure|Drama|Fantasy,15,3.0,2013
206419,0.433857,0,0,Red Line,Thriller,22,4.9,2013
174316,0.43343400000000004,0,4187,A Case of You,Comedy|Romance,70,5.3,2013
211387,0.43183699999999997,0,0,Marvel One-Shot: Agent Carter,Action|Adventure|Science Fiction|Fantasy,136,7.5,2013
214091,0.43174700000000005,0,0,The Last of Robin Hood,Drama,13,5.8,2013
220286,0.43158100000000005,0,0,Grand Piano,Thriller|Mystery,94,5.6,2013
204435,0.427654,6218100,0,Krrish 3,Action|Science Fiction,29,6.2,2013
205321,0.42293400000000003,1000000,0,Sharknado,TV Movie|Horror,312,3.9,2013
159128,0.42282600000000004,0,81381,We Are What We Are,Drama|Horror|Thriller,109,5.5,2013
176339,0.422634,0,0,Mary and Martha,Drama,11,5.9,2013
210041,0.422443,0,0,Mike Tyson: Undisputed Truth,Comedy,14,6.8,2013
111473,0.42018500000000003,0,1234254,The Invisible Woman,Drama|Romance,45,5.9,2013
159014,0.507866,1000000,0,20 Feet from Stardom,Documentary|Music,59,7.3,2013
224815,0.417739,0,0,Skinwalker Ranch,Thriller|Horror|Science Fiction,27,4.3,2013
151933,0.41374799999999995,5200000,0,Dead in Tombstone,Action|Fantasy|Horror,34,4.7,2013
211067,0.412492,4000000,9221,The Sacrament,Mystery|Horror|Thriller,69,5.4,2013
171776,0.410459,0,0,Sparks,Action|Thriller,15,4.2,2013
209350,0.570444,0,2225098,Le Week-End,Comedy|Drama,32,6.4,2013
146381,0.405575,22000000,0,Justin and the Knights of Valour,Animation|Adventure,58,5.3,2013
175291,0.400903,0,0,Cheap Thrills,Comedy|Crime|Drama,81,6.0,2013
199420,0.39621,5000000,0,Pawn Shop Chronicles,Action|Comedy,47,5.6,2013
152748,0.393664,0,1031243,Ain't Them Bodies Saints,Western|Drama|Crime|Romance,91,5.8,2013
158916,0.387592,7000000,6147,Sweetwater,Western|Thriller,41,5.7,2013
168903,0.386362,0,0,Barbie in the Pink Shoes,Animation|Family,29,5.4,2013
229749,0.38618,0,0,When Calls the Heart,Drama|Romance|Comedy,15,6.4,2013
157375,0.386062,0,0,The Lifeguard,Drama|Comedy|Romance,91,5.2,2013
152745,0.384925,0,0,As I Lay Dying,Drama,15,5.9,2013
114779,0.383921,0,0,It's a Disaster,Comedy,41,5.8,2013
199753,0.292658,0,0,Tom and Jerry's Giant Adventure,Animation|Family,18,4.8,2013
195269,0.383637,4000000,0,12 Rounds 2: Reloaded,Action|Adventure,69,5.6,2013
152795,0.38245999999999997,0,455815,The Congress,Drama|Science Fiction|Animation,88,6.2,2013
152259,0.381676,10000000,1034589,Phantom,Thriller,77,5.4,2013
214093,0.380585,0,0,L'Amour Est un Crime Parfait,Thriller|Drama,16,5.4,2013
159095,0.380197,0,0,In Fear,Thriller,37,5.2,2013
161321,0.3795,0,0,The Power of Few,Thriller|Action|Crime|Drama|Mystery,22,4.7,2013
209271,0.376959,0,0,Hateship Loveship,Drama,27,5.0,2013
239471,0.374148,0,0,Bonnie & Clyde,Crime|Drama,38,6.9,2013
222461,0.373514,0,0,Wer,Horror|Mystery|Thriller,44,5.4,2013
191820,0.370238,0,11294,The Devil's Violinist,Drama,18,5.0,2013
152736,0.36947800000000003,0,0,Child of God,Crime|Drama|Thriller,17,5.0,2013
199534,0.364964,8000000,9630444,Wolf Creek 2,Horror|Thriller,81,5.6,2013
253617,0.364794,0,0,LEGO Marvel Super Heroes: Maximum Overload,Action|Animation|Comedy,26,7.1,2013
217316,0.364669,0,0,1,Documentary,25,7.6,2013
229405,0.362198,0,0,Panic in the Mailroom,Animation|Family,58,7.0,2013
156717,0.361298,6500000,0,Death Race: Inferno,Action|Science Fiction|Thriller,160,5.3,2013
193613,0.35986399999999996,18000000,7972967,Metallica: Through the Never,Music,53,6.6,2013
153795,0.221125,7000000,0,Straight A's,Comedy|Drama,24,5.2,2013
252529,0.357106,0,0,Another Me,Thriller|Mystery,46,4.8,2013
170194,0.355905,7000000,0,Riddle,Mystery|Thriller,14,4.5,2013
166076,0.534902,0,2915767,Superman: Unbound,Animation|Action|Adventure,70,6.7,2013
